
./trained_network/SD2/maml+exp18_205_512_3.pth
[792.0, 952.0, 802.0, 790.0, 803.0, 775.0, 823.0, 789.0, 838.0, 896.0]
[760.0, 884.0, 847.0, 709.0, 776.0, 733.0, 802.0, 870.0, 788.0, 837.0]
[750.0, 879.0, 745.0, 770.0, 755.0, 734.0, 748.0, 813.0, 784.0, 895.0]
[799.0, 903.0, 795.0, 758.0, 779.0, 716.0, 832.0, 738.0, 805.0, 931.0]
[813.0, 772.0, 781.0, 773.0, 789.0, 671.0, 796.0, 829.0, 782.0, 922.0]
[846.0, 875.0, 780.0, 749.0, 817.0, 758.0, 761.0, 790.0, 810.0, 913.0]
[797.0, 916.0, 743.0, 800.0, 792.0, 711.0, 798.0, 793.0, 819.0, 1003.0]
[784.0, 860.0, 808.0, 804.0, 790.0, 710.0, 738.0, 853.0, 775.0, 896.0]
[776.0, 868.0, 818.0, 775.0, 880.0, 709.0, 832.0, 835.0, 799.0, 936.0]
[804.0, 939.0, 790.0, 794.0, 792.0, 741.0, 833.0, 837.0, 864.0, 872.0]
[856.0, 820.0, 814.0, 876.0, 757.0, 735.0, 756.0, 811.0, 751.0, 893.0]
./trained_network/SD2/20x10x5+mix+exp18_5.pth
[604.0, 626.0, 608.0, 606.0, 663.0, 618.0, 656.0, 642.0, 654.0, 734.0]
[620.0, 685.0, 668.0, 633.0, 677.0, 591.0, 698.0, 643.0, 638.0, 760.0]
[568.0, 643.0, 685.0, 621.0, 638.0, 592.0, 667.0, 687.0, 672.0, 771.0]
[594.0, 662.0, 661.0, 641.0, 677.0, 633.0, 678.0, 668.0, 717.0, 696.0]
[657.0, 718.0, 659.0, 628.0, 761.0, 582.0, 604.0, 641.0, 735.0, 706.0]
[573.0, 679.0, 678.0, 588.0, 640.0, 618.0, 706.0, 714.0, 641.0, 718.0]
[609.0, 617.0, 666.0, 610.0, 729.0, 595.0, 595.0, 663.0, 639.0, 825.0]
[607.0, 701.0, 680.0, 605.0, 700.0, 606.0, 652.0, 627.0, 632.0, 778.0]
[667.0, 750.0, 628.0, 656.0, 639.0, 634.0, 628.0, 663.0, 653.0, 714.0]
[631.0, 652.0, 669.0, 641.0, 694.0, 625.0, 728.0, 704.0, 661.0, 725.0]
[604.0, 670.0, 645.0, 587.0, 696.0, 641.0, 727.0, 659.0, 641.0, 810.0]
./trained_network/SD2/20x10x20+mix+exp18_5.pth
[598.0, 643.0, 628.0, 603.0, 636.0, 575.0, 627.0, 604.0, 627.0, 671.0]
[576.0, 687.0, 640.0, 639.0, 657.0, 596.0, 664.0, 632.0, 674.0, 729.0]
[664.0, 630.0, 637.0, 606.0, 642.0, 577.0, 622.0, 574.0, 688.0, 722.0]
[650.0, 664.0, 688.0, 623.0, 615.0, 566.0, 615.0, 635.0, 681.0, 728.0]
[659.0, 682.0, 619.0, 571.0, 669.0, 603.0, 620.0, 610.0, 680.0, 707.0]
[552.0, 653.0, 639.0, 566.0, 607.0, 578.0, 641.0, 675.0, 627.0, 742.0]
[612.0, 667.0, 620.0, 581.0, 701.0, 570.0, 668.0, 642.0, 632.0, 725.0]
[595.0, 624.0, 625.0, 581.0, 646.0, 591.0, 654.0, 611.0, 630.0, 736.0]
[665.0, 660.0, 652.0, 632.0, 654.0, 537.0, 666.0, 642.0, 588.0, 726.0]
[615.0, 630.0, 632.0, 544.0, 631.0, 649.0, 655.0, 658.0, 645.0, 741.0]
[559.0, 699.0, 625.0, 660.0, 655.0, 604.0, 636.0, 680.0, 612.0, 700.0]
