
./trained_network/SD2/30x30x5+mix+exp18_3.pth
[521.0, 638.0, 559.0, 666.0, 624.0, 642.0, 527.0, 700.0, 540.0, 503.0]
[540.0, 669.0, 551.0, 557.0, 590.0, 673.0, 437.0, 697.0, 657.0, 499.0]
[529.0, 580.0, 518.0, 610.0, 658.0, 596.0, 503.0, 758.0, 606.0, 528.0]
[728.0, 711.0, 604.0, 537.0, 646.0, 628.0, 447.0, 756.0, 569.0, 510.0]
[509.0, 665.0, 633.0, 602.0, 507.0, 589.0, 475.0, 726.0, 556.0, 631.0]
[476.0, 663.0, 652.0, 609.0, 599.0, 636.0, 518.0, 732.0, 530.0, 495.0]
[626.0, 627.0, 641.0, 659.0, 604.0, 668.0, 545.0, 812.0, 564.0, 575.0]
[658.0, 612.0, 593.0, 563.0, 671.0, 623.0, 536.0, 780.0, 556.0, 566.0]
[499.0, 701.0, 608.0, 653.0, 626.0, 604.0, 480.0, 664.0, 577.0, 513.0]
[473.0, 634.0, 675.0, 602.0, 548.0, 603.0, 456.0, 748.0, 560.0, 502.0]
[539.0, 588.0, 586.0, 597.0, 589.0, 603.0, 495.0, 677.0, 542.0, 495.0]
./trained_network/SD2/20x5x5+mix+exp18_3.pth
[494.0, 495.0, 520.0, 489.0, 505.0, 522.0, 495.0, 611.0, 447.0, 445.0]
[458.0, 520.0, 540.0, 495.0, 522.0, 538.0, 437.0, 540.0, 430.0, 478.0]
[490.0, 496.0, 495.0, 503.0, 461.0, 518.0, 473.0, 583.0, 456.0, 467.0]
[452.0, 484.0, 465.0, 540.0, 462.0, 485.0, 477.0, 633.0, 477.0, 454.0]
[475.0, 476.0, 492.0, 555.0, 526.0, 488.0, 432.0, 610.0, 488.0, 458.0]
[465.0, 459.0, 509.0, 525.0, 478.0, 502.0, 483.0, 605.0, 483.0, 500.0]
[474.0, 511.0, 575.0, 526.0, 503.0, 505.0, 454.0, 594.0, 503.0, 482.0]
[430.0, 489.0, 508.0, 527.0, 463.0, 499.0, 440.0, 577.0, 463.0, 521.0]
[452.0, 510.0, 453.0, 557.0, 538.0, 532.0, 446.0, 596.0, 488.0, 477.0]
[455.0, 524.0, 564.0, 508.0, 476.0, 521.0, 457.0, 600.0, 444.0, 473.0]
[497.0, 534.0, 478.0, 503.0, 499.0, 546.0, 457.0, 571.0, 421.0, 472.0]
./trained_network/SD2/maml+exp18_203_512_3.pth
[534.0, 552.0, 540.0, 505.0, 559.0, 536.0, 455.0, 623.0, 532.0, 474.0]
[445.0, 531.0, 487.0, 551.0, 575.0, 530.0, 487.0, 607.0, 485.0, 491.0]
[499.0, 515.0, 477.0, 470.0, 524.0, 514.0, 449.0, 622.0, 459.0, 445.0]
[472.0, 525.0, 511.0, 519.0, 507.0, 490.0, 442.0, 585.0, 523.0, 475.0]
[564.0, 488.0, 497.0, 512.0, 529.0, 507.0, 429.0, 575.0, 478.0, 476.0]
[464.0, 585.0, 474.0, 464.0, 536.0, 532.0, 478.0, 598.0, 497.0, 458.0]
[466.0, 543.0, 528.0, 497.0, 527.0, 518.0, 434.0, 611.0, 503.0, 484.0]
[479.0, 519.0, 543.0, 501.0, 517.0, 482.0, 438.0, 634.0, 475.0, 485.0]
[435.0, 522.0, 509.0, 509.0, 512.0, 538.0, 433.0, 592.0, 491.0, 467.0]
[494.0, 474.0, 500.0, 541.0, 551.0, 557.0, 466.0, 647.0, 474.0, 479.0]
[440.0, 484.0, 532.0, 478.0, 531.0, 564.0, 441.0, 606.0, 484.0, 474.0]
