Wall time,Step,Value
1724060276.726123,224,446.25
1724060277.7384925,225,442.25
1724060278.7418087,226,435.5
1724060279.7129188,227,438.20001220703125
1724060280.6906068,228,439.25
1724060281.6958847,229,441.75
1724060282.700289,230,447.8999938964844
1724060283.7060475,231,434.70001220703125
1724060284.6979563,232,435.3999938964844
1724060285.6894932,233,432.8999938964844
1724060286.6810045,234,438.79998779296875
1724060287.6426604,235,447.8999938964844
1724060288.6200495,236,436.04998779296875
1724060289.6191607,237,441.45001220703125
1724060290.6275864,238,437.45001220703125
1724060291.5971754,239,435.04998779296875
1724060292.5836844,240,431.45001220703125
1724060293.4940672,241,434.45001220703125
1724060294.4611833,242,447.75
1724060295.4581127,243,441.3999938964844
1724060296.4508247,244,443.6000061035156
1724060297.4333565,245,437.54998779296875
1724060298.4173608,246,453.45001220703125
1724060299.4009476,247,436.70001220703125
1724060300.4022691,248,447.6499938964844
1724060301.3907533,249,439.5
1724060302.3775973,250,431.79998779296875
1724060303.3609493,251,448.20001220703125
1724060304.3441474,252,443.6000061035156
1724060305.298169,253,442.29998779296875
1724060306.2732503,254,438.6499938964844
1724060307.2477717,255,450.3500061035156
1724060308.2169566,256,430.20001220703125
1724060309.196014,257,436.75
1724060310.1475043,258,433.1000061035156
1724060311.1046464,259,439.95001220703125
1724060312.0885277,260,444.8500061035156
1724060313.075477,261,430.6499938964844
1724060314.064814,262,441.1499938964844
1724060315.055301,263,445.04998779296875
1724060316.003391,264,447.1499938964844
1724060316.9909117,265,445.04998779296875
1724060317.9747171,266,434.5
1724060318.9536407,267,449.20001220703125
1724060319.9345937,268,439.54998779296875
1724060320.9278302,269,448.6499938964844
1724060321.9108207,270,438.79998779296875
1724060322.9015532,271,444.75
1724060323.8597696,272,439.3999938964844
1724060324.8479345,273,438.29998779296875
1724060325.8422823,274,440.6000061035156
1724060326.8329065,275,436.8999938964844
1724060327.8260324,276,435.45001220703125
1724060328.8171685,277,444.3500061035156
1724060329.8059359,278,445.79998779296875
1724060330.807394,279,448.6000061035156
1724060331.8045373,280,441.79998779296875
1724060332.796594,281,440.5
1724060333.7512372,282,435.75
1724060334.7446177,283,437.75
1724060335.6895084,284,444.45001220703125
1724060336.6673868,285,429.75
1724060337.6595416,286,433.79998779296875
1724060338.5984156,287,445.0
1724060339.5952,288,438.3999938964844
1724060340.564545,289,427.8999938964844
1724060341.5351212,290,442.6499938964844
1724060342.5247254,291,436.6000061035156
1724060343.5109096,292,436.54998779296875
1724060344.4829628,293,427.6000061035156
1724060345.5071666,294,437.0
1724060346.507584,295,441.5
1724060347.506715,296,435.20001220703125
1724060348.5040736,297,434.8500061035156
1724060349.5149581,298,435.70001220703125
1724060350.5202343,299,431.29998779296875
1724060351.498251,300,435.20001220703125
1724060352.4858534,301,446.20001220703125
1724060353.4778144,302,431.54998779296875
1724060354.4758902,303,437.5
1724060355.4648013,304,434.95001220703125
1724060356.4614606,305,428.54998779296875
1724060357.450993,306,430.45001220703125
1724060358.4378324,307,440.54998779296875
1724060359.4244332,308,434.3999938964844
1724060360.4082146,309,432.0
1724060361.4188771,310,432.5
1724060362.42072,311,437.8999938964844
1724060363.420395,312,439.6000061035156
1724060364.4104745,313,436.29998779296875
1724060365.3973658,314,436.29998779296875
1724060366.403641,315,427.54998779296875
1724060367.3949635,316,422.75
1724060368.3795917,317,432.6499938964844
1724060369.3707418,318,427.1000061035156
1724060370.3551686,319,429.79998779296875
1724060371.3128293,320,433.45001220703125
1724060372.28958,321,428.29998779296875
1724060373.2824829,322,433.6499938964844
1724060374.2660933,323,432.6499938964844
1724060375.254622,324,429.25
1724060376.2406003,325,435.75
1724060377.2122128,326,426.04998779296875
1724060378.215048,327,428.6000061035156
1724060379.2197342,328,437.3500061035156
1724060380.221921,329,433.29998779296875
1724060381.2020516,330,435.8500061035156
1724060382.1992724,331,432.70001220703125
1724060383.1878552,332,433.25
1724060384.098457,333,434.5
1724060385.0692825,334,434.0
1724060386.061239,335,432.54998779296875
1724060387.0391085,336,432.6000061035156
1724060388.033457,337,432.6499938964844
1724060389.026618,338,433.5
1724060390.0039365,339,439.95001220703125
1724060390.9592369,340,428.75
1724060391.9478958,341,430.1000061035156
1724060392.9295862,342,428.95001220703125
1724060393.8913205,343,439.0
1724060394.8667755,344,430.8999938964844
1724060395.8682659,345,434.3500061035156
1724060396.849234,346,448.70001220703125
1724060397.7927363,347,429.29998779296875
1724060398.7291784,348,427.54998779296875
1724060399.6972277,349,434.25
1724060400.6828465,350,434.04998779296875
1724060401.6712673,351,434.0
1724060402.6585817,352,436.3500061035156
1724060403.6423147,353,437.1000061035156
1724060404.629391,354,446.3999938964844
1724060405.640166,355,437.0
1724060406.599072,356,432.8500061035156
1724060407.5863073,357,432.1499938964844
1724060408.5736382,358,431.70001220703125
1724060409.5655954,359,430.45001220703125
1724060410.5575078,360,442.29998779296875
1724060411.5435896,361,435.6499938964844
1724060412.473866,362,432.3500061035156
1724060413.416394,363,432.20001220703125
1724060414.394056,364,445.79998779296875
1724060415.3763158,365,428.95001220703125
1724060416.3584812,366,431.54998779296875
1724060417.3486652,367,422.1000061035156
1724060418.3390234,368,439.8999938964844
1724060419.329707,369,429.3500061035156
1724060420.305051,370,433.95001220703125
1724060421.2893703,371,435.70001220703125
1724060422.2820942,372,433.0
1724060423.2476683,373,428.54998779296875
1724060424.1990972,374,424.75
1724060425.1780908,375,428.6499938964844
1724060426.1805031,376,434.95001220703125
1724060427.1866145,377,432.6000061035156
1724060428.1935391,378,431.45001220703125
1724060429.1792917,379,433.8500061035156
1724060430.1657953,380,433.6000061035156
1724060431.1663094,381,433.3999938964844
1724060432.0877638,382,424.20001220703125
1724060433.045039,383,426.0
1724060434.0285394,384,440.6000061035156
1724060435.0198693,385,433.8500061035156
1724060436.0035262,386,440.04998779296875
1724060436.9789221,387,438.1499938964844
1724060437.9589286,388,426.8999938964844
1724060438.9665875,389,431.79998779296875
1724060439.9679558,390,438.25
1724060440.9760542,391,431.8999938964844
1724060441.9709642,392,434.04998779296875
1724060442.944505,393,430.29998779296875
1724060443.942603,394,432.8500061035156
1724060444.9383495,395,435.0
1724060445.9408567,396,427.0
1724060446.944185,397,422.5
1724060447.8381944,398,431.1000061035156
1724060448.7586136,399,431.5
1724060449.7356424,400,425.5
1724060450.7161055,401,420.79998779296875
1724060451.6935182,402,429.6499938964844
1724060452.6726997,403,421.0
1724060453.6462436,404,431.20001220703125
1724060454.5992846,405,423.29998779296875
1724060455.5806258,406,424.95001220703125
1724060456.566614,407,431.79998779296875
1724060457.5595274,408,435.5
1724060458.5694795,409,429.70001220703125
1724060459.5672796,410,430.25
1724060460.5756884,411,431.1499938964844
1724060461.5756335,412,413.8999938964844
1724060462.564641,413,426.95001220703125
1724060463.5532248,414,424.25
1724060464.5469382,415,425.1499938964844
1724060465.5330012,416,426.45001220703125
1724060466.5175457,417,429.95001220703125
1724060467.5036998,418,428.45001220703125
1724060468.4861374,419,419.20001220703125
1724060469.4745522,420,422.8999938964844
1724060470.3954167,421,428.25
1724060471.3654537,422,430.70001220703125
1724060472.3522604,423,419.79998779296875
1724060473.3403137,424,436.3500061035156
1724060474.3134851,425,425.1499938964844
1724060475.3149378,426,431.3999938964844
1724060476.2858977,427,436.3500061035156
1724060477.259798,428,425.1000061035156
1724060478.156632,429,436.5
1724060479.1163752,430,434.6000061035156
1724060480.0615392,431,433.25
1724060481.0491703,432,420.6000061035156
1724060482.0365298,433,426.75
1724060483.0429888,434,425.1499938964844
1724060484.0266428,435,427.6499938964844
1724060484.9718463,436,429.04998779296875
1724060485.9494953,437,423.6000061035156
1724060486.9386528,438,425.8999938964844
1724060487.90922,439,434.3500061035156
1724060488.8982062,440,432.29998779296875
1724060489.8780727,441,421.29998779296875
1724060490.8909602,442,430.1000061035156
1724060491.8896215,443,427.3999938964844
1724060492.841638,444,423.8999938964844
1724060493.8093097,445,430.6499938964844
1724060494.8075728,446,424.1499938964844
1724060495.8155413,447,424.75
1724060496.8168848,448,430.3999938964844
1724060497.813591,449,430.20001220703125
1724060498.809797,450,431.79998779296875
1724060499.8143067,451,433.29998779296875
1724060500.8113482,452,433.29998779296875
1724060501.78976,453,437.3500061035156
1724060502.7858534,454,425.6000061035156
1724060503.7809534,455,432.79998779296875
1724060504.7647989,456,425.5
1724060505.745933,457,433.70001220703125
1724060506.751066,458,428.29998779296875
1724060507.7609558,459,436.3500061035156
1724060508.762096,460,425.25
1724060509.7561874,461,431.54998779296875
1724060510.7595341,462,437.20001220703125
1724060511.7270727,463,430.29998779296875
1724060512.7017097,464,424.8500061035156
1724060513.7093153,465,430.04998779296875
1724060514.6871705,466,424.1000061035156
1724060515.6737466,467,426.45001220703125
1724060516.6655755,468,425.8999938964844
1724060517.64953,469,430.8999938964844
1724060518.634523,470,433.6499938964844
1724060519.621517,471,438.3999938964844
1724060520.6085205,472,426.3500061035156
1724060521.5941734,473,425.54998779296875
1724060522.5271478,474,427.04998779296875
1724060523.4604237,475,426.75
1724060524.4252834,476,424.20001220703125
1724060525.3455656,477,430.6499938964844
1724060526.2984114,478,427.6499938964844
1724060527.2907934,479,432.8500061035156
1724060528.290016,480,430.54998779296875
1724060529.277069,481,433.3500061035156
1724060530.2605975,482,423.6000061035156
1724060531.194115,483,427.75
1724060532.1690474,484,431.29998779296875
1724060533.1321745,485,435.5
1724060534.1176825,486,425.8500061035156
1724060535.0770426,487,430.1499938964844
1724060536.0503411,488,424.29998779296875
1724060537.0395727,489,426.3999938964844
1724060538.0289817,490,431.70001220703125
1724060539.0242863,491,426.04998779296875
1724060540.009379,492,425.29998779296875
1724060540.9970145,493,429.45001220703125
1724060541.9743898,494,424.3999938964844
1724060542.9088426,495,433.04998779296875
1724060543.8866231,496,428.54998779296875
1724060544.857752,497,433.5
1724060545.845977,498,431.54998779296875
1724060546.8343031,499,433.25
1724060547.8347483,500,433.29998779296875
1724060548.8279812,501,429.8500061035156
1724060549.808605,502,425.6499938964844
1724060550.796841,503,426.0
1724060551.7823102,504,430.04998779296875
1724060552.775244,505,433.04998779296875
1724060553.7764027,506,433.1000061035156
1724060554.7663834,507,426.79998779296875
1724060555.7645707,508,423.75
1724060556.7598574,509,427.5
1724060557.7106783,510,433.20001220703125
1724060558.6703196,511,418.8999938964844
1724060559.625395,512,424.1499938964844
1724060560.6003635,513,432.1000061035156
1724060561.5851104,514,438.1499938964844
1724060562.5726814,515,430.5
1724060563.5576162,516,430.3500061035156
1724060564.5536115,517,427.95001220703125
1724060565.526287,518,430.8500061035156
1724060566.5061953,519,423.54998779296875
1724060567.4934456,520,434.75
1724060568.4820116,521,425.6499938964844
1724060569.4779208,522,423.25
1724060570.4652274,523,429.1000061035156
1724060571.451979,524,424.5
1724060572.432499,525,435.1499938964844
1724060573.4195437,526,423.54998779296875
1724060574.3376496,527,430.1000061035156
1724060575.261479,528,433.54998779296875
1724060576.2319174,529,424.8999938964844
1724060577.219875,530,426.5
1724060578.2235308,531,426.20001220703125
1724060579.2166853,532,425.20001220703125
1724060580.2081728,533,429.1000061035156
1724060581.2107255,534,433.79998779296875
1724060582.1425245,535,430.8999938964844
1724060583.0742314,536,430.1000061035156
1724060584.058335,537,433.6499938964844
1724060585.0313137,538,425.3500061035156
1724060586.017038,539,429.04998779296875
1724060587.0039787,540,428.29998779296875
1724060587.995957,541,424.0
1724060588.9936576,542,430.5
1724060589.9796464,543,433.25
1724060590.9523387,544,423.1000061035156
1724060591.9017148,545,432.8500061035156
1724060592.8619246,546,433.54998779296875
1724060593.8372421,547,432.45001220703125
1724060594.833455,548,428.70001220703125
1724060595.8242226,549,437.20001220703125
1724060596.7520363,550,441.5
1724060597.724847,551,418.6499938964844
1724060598.702609,552,425.8500061035156
1724060599.7016501,553,437.0
1724060600.7012506,554,433.6499938964844
1724060601.6888828,555,443.45001220703125
1724060602.672201,556,430.95001220703125
1724060603.6606607,557,424.54998779296875
1724060604.6133323,558,429.79998779296875
1724060605.5137265,559,427.0
1724060606.4398472,560,435.25
1724060607.3611004,561,433.04998779296875
1724060608.299011,562,434.8999938964844
1724060609.271987,563,433.79998779296875
1724060610.2661438,564,429.75
1724060611.257285,565,422.70001220703125
1724060612.2489765,566,429.75
1724060613.2465444,567,419.75
1724060614.2351503,568,426.70001220703125
1724060615.2305963,569,429.70001220703125
1724060616.2134957,570,435.0
1724060617.1734986,571,431.54998779296875
1724060618.1193802,572,433.29998779296875
1724060619.1023314,573,425.3500061035156
1724060620.1048405,574,424.70001220703125
1724060621.1004548,575,431.5
1724060622.0900981,576,433.75
1724060623.0950277,577,430.3500061035156
1724060624.0961084,578,430.20001220703125
1724060625.1046617,579,427.29998779296875
1724060626.104229,580,434.1499938964844
1724060627.1032825,581,438.20001220703125
1724060628.1088352,582,427.04998779296875
1724060629.11101,583,424.3500061035156
1724060630.0399745,584,431.25
1724060631.0254328,585,421.79998779296875
1724060632.0204532,586,429.54998779296875
1724060633.0309455,587,432.1000061035156
1724060634.0279493,588,429.29998779296875
1724060635.0038881,589,428.0
1724060635.927986,590,432.8500061035156
1724060636.9024165,591,425.25
1724060637.8981516,592,427.45001220703125
1724060638.906776,593,426.75
1724060639.8854983,594,432.3500061035156
1724060640.8585181,595,426.79998779296875
1724060641.8595207,596,425.45001220703125
1724060642.814373,597,425.5
1724060643.7993233,598,422.45001220703125
1724060644.786419,599,432.0
1724060645.750566,600,432.0
1724060646.7330272,601,431.25
1724060647.7446935,602,434.1499938964844
1724060648.7135434,603,434.20001220703125
1724060649.628434,604,425.75
1724060650.5461717,605,421.70001220703125
1724060651.4510715,606,419.8999938964844
1724060652.4305205,607,424.29998779296875
1724060653.4126947,608,425.8999938964844
1724060654.408388,609,427.75
1724060655.3933215,610,424.8999938964844
1724060656.366128,611,418.1000061035156
1724060657.29447,612,429.70001220703125
1724060658.2748957,613,420.25
1724060659.2563465,614,428.20001220703125
1724060660.2104127,615,424.45001220703125
1724060661.1791687,616,426.6000061035156
1724060662.1618543,617,426.3999938964844
1724060663.110338,618,433.1499938964844
1724060664.0658877,619,431.29998779296875
1724060665.0449054,620,422.8500061035156
1724060665.954994,621,419.8500061035156
1724060666.9138753,622,432.45001220703125
1724060667.8695858,623,425.3500061035156
1724060668.8459463,624,434.6000061035156
1724060669.8269095,625,424.3500061035156
1724060670.8258796,626,427.0
1724060671.816219,627,436.95001220703125
1724060672.7788763,628,420.29998779296875
1724060673.747728,629,425.70001220703125
1724060674.6695967,630,426.8999938964844
1724060675.6117241,631,431.3500061035156
1724060676.5991282,632,428.8999938964844
1724060677.5958526,633,425.54998779296875
1724060678.5946825,634,425.3999938964844
1724060679.5798736,635,420.6499938964844
1724060680.578542,636,417.8999938964844
1724060681.5648773,637,424.3500061035156
1724060682.5466135,638,422.6499938964844
1724060683.5415726,639,423.1499938964844
1724060684.534152,640,424.1000061035156
1724060685.5246308,641,426.79998779296875
1724060686.4930315,642,428.45001220703125
1724060687.4794726,643,419.04998779296875
1724060688.466834,644,428.6499938964844
1724060689.4577377,645,424.0
1724060690.446042,646,434.3500061035156
1724060691.4380138,647,424.6000061035156
1724060692.4256809,648,421.8999938964844
1724060693.4121046,649,420.95001220703125
1724060694.4013286,650,421.79998779296875
1724060695.3940039,651,426.79998779296875
1724060696.2981808,652,426.95001220703125
1724060697.2697504,653,421.95001220703125
1724060698.25142,654,418.20001220703125
1724060699.2380042,655,423.8999938964844
1724060700.2159534,656,423.6499938964844
1724060701.2037127,657,423.29998779296875
1724060702.1605883,658,432.6000061035156
1724060703.0833929,659,439.04998779296875
1724060704.061989,660,426.8500061035156
1724060705.050101,661,423.6499938964844
1724060706.008431,662,428.29998779296875
1724060706.9811828,663,423.5
1724060707.9632332,664,416.79998779296875
1724060708.950185,665,419.20001220703125
1724060709.934221,666,425.6000061035156
1724060710.9330723,667,428.54998779296875
1724060711.92172,668,417.8999938964844
1724060712.9107037,669,423.04998779296875
1724060713.8792841,670,424.3500061035156
1724060714.8697445,671,426.04998779296875
1724060715.870037,672,425.54998779296875
1724060716.846075,673,425.6000061035156
1724060717.8338785,674,420.6499938964844
1724060718.8220425,675,422.0
1724060719.8105328,676,424.6000061035156
1724060720.7941856,677,426.6499938964844
1724060721.7978706,678,422.25
1724060722.7908874,679,432.79998779296875
1724060723.7744687,680,424.70001220703125
1724060724.7631187,681,419.45001220703125
1724060725.7577443,682,420.20001220703125
1724060726.7537472,683,422.95001220703125
1724060727.723201,684,421.1499938964844
1724060728.696455,685,420.5
1724060729.6777651,686,425.1499938964844
1724060730.6589906,687,425.20001220703125
1724060731.6461358,688,419.8999938964844
1724060732.637386,689,432.1000061035156
1724060733.6213567,690,420.1000061035156
1724060734.602726,691,417.95001220703125
1724060735.5938463,692,424.1499938964844
1724060736.4615116,693,423.45001220703125
1724060737.2905464,694,426.8500061035156
1724060738.236917,695,425.29998779296875
1724060739.2171185,696,421.0
1724060740.2174354,697,422.04998779296875
1724060741.1940632,698,415.79998779296875
1724060742.1735146,699,419.79998779296875
1724060743.103175,700,424.04998779296875
1724060744.070705,701,414.75
1724060745.0546725,702,417.8500061035156
1724060746.0456,703,429.54998779296875
1724060747.0361,704,421.5
1724060748.0321012,705,426.3999938964844
1724060749.0276375,706,426.95001220703125
1724060750.0325067,707,428.6499938964844
1724060751.0295422,708,424.25
1724060752.030263,709,421.29998779296875
1724060753.0222883,710,427.75
1724060753.98174,711,418.45001220703125
1724060754.9753509,712,422.1499938964844
1724060755.9771338,713,428.6499938964844
1724060756.9910524,714,425.3999938964844
1724060757.9836984,715,416.95001220703125
1724060758.9884384,716,420.25
1724060759.989454,717,422.79998779296875
1724060760.9878252,718,427.95001220703125
1724060761.9868155,719,419.25
1724060762.9536622,720,416.95001220703125
1724060763.937229,721,424.54998779296875
1724060764.9266586,722,431.1499938964844
1724060765.9092274,723,423.04998779296875
1724060766.8152962,724,422.1499938964844
1724060767.7304907,725,430.3500061035156
1724060768.6690814,726,429.6499938964844
1724060769.6601684,727,431.70001220703125
1724060770.6623857,728,428.70001220703125
1724060771.670892,729,424.8999938964844
1724060772.6354105,730,435.79998779296875
1724060773.613869,731,424.6000061035156
1724060774.623886,732,432.5
1724060775.6310008,733,432.8500061035156
1724060776.5993829,734,425.3500061035156
1724060777.5743227,735,428.70001220703125
1724060778.555289,736,434.25
1724060779.550125,737,429.70001220703125
1724060780.5328817,738,427.1499938964844
1724060781.5154612,739,425.1499938964844
1724060782.5100782,740,428.3500061035156
1724060783.4998548,741,424.79998779296875
1724060784.4907413,742,427.95001220703125
1724060785.4851584,743,426.70001220703125
1724060786.487887,744,426.8500061035156
1724060787.4980292,745,427.3500061035156
1724060788.5057411,746,422.6499938964844
1724060789.5051453,747,419.8500061035156
1724060790.461074,748,422.3999938964844
1724060791.4474566,749,426.95001220703125
1724060792.4533794,750,428.6000061035156
1724060793.451694,751,431.5
1724060794.4501297,752,424.5
1724060795.4641514,753,424.6000061035156
1724060796.460445,754,422.0
1724060797.4536426,755,432.3500061035156
1724060798.4526572,756,419.20001220703125
1724060799.4463089,757,431.70001220703125
1724060800.4391232,758,424.75
1724060801.4318619,759,424.04998779296875
1724060802.3822806,760,425.70001220703125
1724060803.3512018,761,415.0
1724060804.3414145,762,428.6499938964844
1724060805.3266463,763,417.6499938964844
1724060806.3142748,764,419.04998779296875
1724060807.3028328,765,417.20001220703125
1724060808.2970269,766,424.3999938964844
1724060809.2916737,767,421.5
1724060810.2900858,768,418.3500061035156
1724060811.2968745,769,427.54998779296875
1724060812.306499,770,424.1499938964844
1724060813.2715297,771,426.54998779296875
1724060814.264696,772,428.3500061035156
1724060815.260367,773,425.54998779296875
1724060816.2539876,774,419.3999938964844
1724060817.2242439,775,425.20001220703125
1724060818.2191012,776,424.0
