
./trained_network/SD2/maml+exp18_205_512_3.pth
[645.0, 588.0, 466.0, 623.0, 521.0, 532.0, 605.0, 509.0, 590.0, 600.0]
[633.0, 560.0, 480.0, 574.0, 444.0, 512.0, 568.0, 506.0, 555.0, 508.0]
[605.0, 530.0, 504.0, 572.0, 459.0, 588.0, 638.0, 506.0, 598.0, 587.0]
[595.0, 626.0, 452.0, 546.0, 516.0, 574.0, 624.0, 512.0, 680.0, 638.0]
[595.0, 586.0, 466.0, 526.0, 486.0, 516.0, 588.0, 526.0, 533.0, 546.0]
[558.0, 593.0, 511.0, 524.0, 507.0, 587.0, 520.0, 476.0, 530.0, 532.0]
[595.0, 588.0, 459.0, 590.0, 487.0, 512.0, 676.0, 431.0, 524.0, 529.0]
[606.0, 538.0, 473.0, 560.0, 487.0, 610.0, 539.0, 487.0, 609.0, 642.0]
[537.0, 594.0, 492.0, 583.0, 488.0, 555.0, 628.0, 472.0, 591.0, 487.0]
[572.0, 512.0, 491.0, 601.0, 463.0, 559.0, 608.0, 484.0, 564.0, 548.0]
[587.0, 570.0, 537.0, 608.0, 550.0, 498.0, 563.0, 482.0, 565.0, 586.0]
./trained_network/SD2/20x10x5+mix+exp18_5.pth
[500.0, 451.0, 394.0, 501.0, 438.0, 423.0, 468.0, 365.0, 444.0, 440.0]
[485.0, 501.0, 411.0, 560.0, 423.0, 464.0, 488.0, 420.0, 476.0, 489.0]
[527.0, 469.0, 376.0, 538.0, 414.0, 454.0, 501.0, 392.0, 483.0, 495.0]
[488.0, 424.0, 426.0, 542.0, 405.0, 426.0, 469.0, 418.0, 481.0, 445.0]
[475.0, 496.0, 442.0, 503.0, 383.0, 459.0, 448.0, 443.0, 462.0, 471.0]
[493.0, 485.0, 415.0, 469.0, 444.0, 447.0, 457.0, 491.0, 453.0, 448.0]
[524.0, 482.0, 432.0, 516.0, 471.0, 399.0, 478.0, 457.0, 508.0, 451.0]
[499.0, 448.0, 379.0, 573.0, 406.0, 408.0, 512.0, 431.0, 475.0, 401.0]
[533.0, 476.0, 409.0, 546.0, 441.0, 414.0, 503.0, 443.0, 460.0, 420.0]
[500.0, 473.0, 389.0, 487.0, 433.0, 439.0, 539.0, 417.0, 507.0, 468.0]
[513.0, 438.0, 375.0, 533.0, 435.0, 422.0, 479.0, 422.0, 409.0, 431.0]
./trained_network/SD2/20x10x20+mix+exp18_5.pth
[469.0, 448.0, 401.0, 557.0, 400.0, 405.0, 455.0, 457.0, 437.0, 403.0]
[473.0, 487.0, 415.0, 522.0, 448.0, 465.0, 461.0, 405.0, 498.0, 465.0]
[445.0, 516.0, 458.0, 571.0, 481.0, 438.0, 481.0, 393.0, 505.0, 432.0]
[479.0, 493.0, 417.0, 523.0, 444.0, 437.0, 490.0, 472.0, 464.0, 488.0]
[480.0, 490.0, 442.0, 530.0, 421.0, 422.0, 481.0, 465.0, 463.0, 437.0]
[494.0, 462.0, 461.0, 567.0, 418.0, 442.0, 510.0, 416.0, 440.0, 439.0]
[467.0, 497.0, 439.0, 526.0, 462.0, 457.0, 502.0, 437.0, 463.0, 459.0]
[497.0, 477.0, 421.0, 563.0, 443.0, 440.0, 524.0, 430.0, 480.0, 410.0]
[533.0, 479.0, 446.0, 536.0, 455.0, 461.0, 489.0, 469.0, 452.0, 432.0]
[468.0, 464.0, 380.0, 551.0, 466.0, 473.0, 499.0, 415.0, 469.0, 413.0]
[448.0, 511.0, 537.0, 514.0, 447.0, 459.0, 492.0, 469.0, 485.0, 458.0]
