
./trained_network/SD2/30x30x5+mix+exp18_3.pth
[418.0, 477.0, 377.0, 489.0, 455.0, 433.0, 442.0, 458.0, 409.0, 455.0]
[415.0, 410.0, 369.0, 503.0, 448.0, 490.0, 531.0, 495.0, 432.0, 452.0]
[353.0, 419.0, 433.0, 424.0, 537.0, 385.0, 453.0, 417.0, 383.0, 506.0]
[404.0, 469.0, 408.0, 440.0, 546.0, 451.0, 411.0, 505.0, 451.0, 466.0]
[435.0, 437.0, 461.0, 487.0, 538.0, 473.0, 533.0, 522.0, 444.0, 481.0]
[416.0, 487.0, 445.0, 401.0, 522.0, 434.0, 439.0, 478.0, 450.0, 490.0]
[427.0, 456.0, 435.0, 404.0, 484.0, 460.0, 466.0, 547.0, 466.0, 474.0]
[417.0, 583.0, 402.0, 496.0, 530.0, 401.0, 524.0, 457.0, 663.0, 486.0]
[478.0, 445.0, 381.0, 454.0, 437.0, 472.0, 505.0, 500.0, 549.0, 466.0]
[467.0, 469.0, 415.0, 459.0, 449.0, 475.0, 465.0, 596.0, 548.0, 504.0]
[488.0, 422.0, 456.0, 471.0, 451.0, 418.0, 514.0, 463.0, 459.0, 486.0]
./trained_network/SD2/20x5x5+mix+exp18_3.pth
[357.0, 465.0, 421.0, 376.0, 363.0, 397.0, 433.0, 404.0, 384.0, 480.0]
[353.0, 406.0, 364.0, 335.0, 378.0, 398.0, 417.0, 371.0, 391.0, 445.0]
[354.0, 418.0, 336.0, 378.0, 439.0, 415.0, 411.0, 352.0, 417.0, 518.0]
[384.0, 420.0, 409.0, 417.0, 408.0, 415.0, 432.0, 381.0, 436.0, 484.0]
[381.0, 408.0, 398.0, 324.0, 416.0, 351.0, 444.0, 416.0, 438.0, 483.0]
[357.0, 428.0, 421.0, 445.0, 433.0, 462.0, 421.0, 377.0, 398.0, 467.0]
[373.0, 450.0, 399.0, 390.0, 471.0, 478.0, 443.0, 399.0, 375.0, 470.0]
[349.0, 416.0, 400.0, 386.0, 392.0, 446.0, 391.0, 375.0, 425.0, 534.0]
[392.0, 389.0, 407.0, 366.0, 405.0, 409.0, 445.0, 388.0, 445.0, 465.0]
[352.0, 404.0, 395.0, 364.0, 423.0, 390.0, 388.0, 452.0, 360.0, 521.0]
[305.0, 429.0, 360.0, 390.0, 404.0, 443.0, 436.0, 405.0, 379.0, 461.0]
./trained_network/SD2/maml+exp18_203_512_3.pth
[364.0, 385.0, 363.0, 348.0, 431.0, 387.0, 375.0, 424.0, 419.0, 415.0]
[350.0, 386.0, 401.0, 436.0, 363.0, 380.0, 382.0, 439.0, 437.0, 448.0]
[456.0, 426.0, 384.0, 375.0, 402.0, 374.0, 401.0, 391.0, 412.0, 487.0]
[396.0, 388.0, 389.0, 327.0, 412.0, 371.0, 437.0, 403.0, 436.0, 433.0]
[363.0, 382.0, 414.0, 403.0, 405.0, 405.0, 402.0, 412.0, 397.0, 474.0]
[357.0, 483.0, 438.0, 396.0, 385.0, 372.0, 396.0, 380.0, 421.0, 433.0]
[392.0, 441.0, 365.0, 366.0, 407.0, 390.0, 405.0, 413.0, 404.0, 436.0]
[377.0, 460.0, 342.0, 393.0, 418.0, 397.0, 411.0, 394.0, 419.0, 500.0]
[359.0, 439.0, 384.0, 371.0, 432.0, 370.0, 394.0, 382.0, 439.0, 433.0]
[373.0, 426.0, 378.0, 438.0, 445.0, 377.0, 429.0, 400.0, 370.0, 471.0]
[331.0, 433.0, 452.0, 360.0, 428.0, 366.0, 369.0, 424.0, 452.0, 461.0]
