
./trained_network/SD2/30x30x5+mix+exp18_3.pth
[741.0, 793.0, 802.0, 897.0, 869.0, 830.0, 846.0, 939.0, 749.0, 862.0]
[694.0, 764.0, 748.0, 843.0, 876.0, 746.0, 905.0, 903.0, 776.0, 813.0]
[750.0, 736.0, 813.0, 923.0, 844.0, 821.0, 746.0, 960.0, 901.0, 864.0]
[653.0, 750.0, 727.0, 892.0, 921.0, 783.0, 810.0, 922.0, 692.0, 823.0]
[661.0, 760.0, 819.0, 907.0, 816.0, 736.0, 817.0, 971.0, 767.0, 811.0]
[723.0, 706.0, 777.0, 868.0, 830.0, 764.0, 771.0, 911.0, 686.0, 836.0]
[702.0, 772.0, 831.0, 865.0, 813.0, 737.0, 765.0, 898.0, 797.0, 821.0]
[653.0, 781.0, 753.0, 892.0, 837.0, 721.0, 797.0, 886.0, 791.0, 846.0]
[710.0, 850.0, 758.0, 825.0, 784.0, 709.0, 829.0, 960.0, 701.0, 931.0]
[709.0, 669.0, 755.0, 829.0, 740.0, 710.0, 819.0, 891.0, 729.0, 874.0]
[632.0, 717.0, 796.0, 936.0, 723.0, 753.0, 779.0, 860.0, 667.0, 818.0]
./trained_network/SD2/20x5x5+mix+exp18_3.pth
[639.0, 643.0, 675.0, 748.0, 690.0, 643.0, 714.0, 766.0, 665.0, 736.0]
[602.0, 613.0, 679.0, 756.0, 715.0, 652.0, 706.0, 756.0, 667.0, 743.0]
[601.0, 676.0, 695.0, 778.0, 709.0, 614.0, 734.0, 816.0, 623.0, 758.0]
[662.0, 663.0, 678.0, 851.0, 738.0, 668.0, 756.0, 818.0, 639.0, 712.0]
[594.0, 637.0, 738.0, 779.0, 763.0, 665.0, 742.0, 823.0, 666.0, 774.0]
[615.0, 598.0, 779.0, 806.0, 726.0, 711.0, 729.0, 762.0, 683.0, 768.0]
[600.0, 678.0, 734.0, 745.0, 731.0, 626.0, 731.0, 777.0, 668.0, 803.0]
[595.0, 686.0, 703.0, 776.0, 776.0, 603.0, 719.0, 748.0, 694.0, 746.0]
[665.0, 657.0, 717.0, 745.0, 734.0, 683.0, 696.0, 784.0, 681.0, 812.0]
[627.0, 670.0, 709.0, 772.0, 690.0, 714.0, 755.0, 785.0, 689.0, 770.0]
[630.0, 687.0, 727.0, 756.0, 696.0, 663.0, 760.0, 793.0, 651.0, 740.0]
./trained_network/SD2/maml+exp18_203_512_3.pth
[597.0, 691.0, 707.0, 844.0, 776.0, 710.0, 747.0, 820.0, 714.0, 794.0]
[620.0, 656.0, 695.0, 796.0, 754.0, 655.0, 698.0, 775.0, 663.0, 759.0]
[599.0, 652.0, 755.0, 784.0, 764.0, 695.0, 733.0, 833.0, 656.0, 774.0]
[632.0, 628.0, 709.0, 795.0, 728.0, 700.0, 763.0, 794.0, 656.0, 732.0]
[607.0, 665.0, 748.0, 772.0, 735.0, 662.0, 782.0, 776.0, 645.0, 746.0]
[586.0, 638.0, 710.0, 848.0, 745.0, 650.0, 714.0, 800.0, 668.0, 807.0]
[641.0, 635.0, 722.0, 816.0, 787.0, 664.0, 803.0, 779.0, 709.0, 778.0]
[613.0, 666.0, 757.0, 801.0, 732.0, 677.0, 782.0, 784.0, 666.0, 705.0]
[581.0, 695.0, 717.0, 758.0, 761.0, 710.0, 784.0, 766.0, 702.0, 795.0]
[616.0, 636.0, 812.0, 801.0, 741.0, 705.0, 747.0, 795.0, 690.0, 746.0]
[616.0, 661.0, 757.0, 835.0, 754.0, 641.0, 730.0, 814.0, 705.0, 722.0]
